-3.798975983366424546e-20,2.108795960842964497e-04,3.779245777900473832e-04,4.663688485229349032e-04,4.577140053403279678e-04,3.535742269328142826e-04,1.753717748976079251e-04,-4.005836874475017658e-05,-2.480541250185061748e-04,-4.053440281959020211e-04,-4.790009074647530148e-04,-4.532866798027573906e-04,-3.329736026092039902e-04,-1.424485650404710795e-04,7.922834061145064615e-05,2.863086472460365899e-04,4.357541428304966729e-04,4.961248486510189473e-04,4.541302231994438082e-04,3.174895036661437944e-04,1.134971031716362473e-04,-1.164355049345638796e-04,-3.251671195276951000e-04,-4.694464699174041335e-04,-5.188080306347267944e-04,-4.619253731295932153e-04,-3.091109407735957173e-04,-9.042676888969066362e-05,1.502417845801008256e-04,3.639768788484523589e-04,5.067239028709564315e-04,5.482974252147814614e-04,4.786687862549237628e-04,3.102419404385716893e-04,7.562254684172396387e-05,-1.787121212611993842e-04,-4.016084475079603430e-04,-5.474783207599300157e-04,-5.855441745158881939e-04,-5.062255986307555473e-04,-3.233602468199825507e-04,-7.177055178164275543e-05,1.993900568929597716e-04,4.362344182845190256e-04,5.908084486214876816e-04,6.307227142817379336e-04,5.458273602389465597e-04,3.505733609754835192e-04,8.154011348640490681e-05,-2.094434175882229189e-04,-4.652846239482891937e-04,-6.347953913828331077e-04,-6.828633850759636536e-04,-5.976173851866364330e-04,-3.931422557220605224e-04,-1.071519086062005637e-04,2.059940186224031868e-04,4.856311756136898086e-04,6.765203130483356340e-04,7.397018714834804843e-04,6.603523890257545449e-04,4.510742206807506760e-04,1.499149243039514534e-04,-1.865759596215837697e-04,-4.939808932601589663e-04,-7.123369786579101821e-04,-7.977921383009274267e-04,-7.313363213461657880e-04,-5.228820124501678624e-04,-2.098399736246815499e-04,1.496168120387469122e-04,4.873845460456982352e-04,7.383356712122360853e-04,8.528555833227571955e-04,8.066000052072312210e-04,6.055630215577729710e-04,2.854170417716555197e-04,-9.483246366545762085e-05,-4.637468463504172277e-04,-7.508920330606929294e-04,-9.002847331547666077e-04,-8.812811871239187170e-04,-6.947953146487196273e-04,-3.735950806106359541e-04,2.346208923875017170e-05,4.222407732514317936e-04,7.471966985642100514e-04,9.357055005646288098e-04,9.501311728040522098e-04,7.853088843320736850e-04,4.699593145403930172e-04,6.168720119337135104e-05,-3.635671798253845336e-04,-7.256889846064104501e-04,-9.555167027412047502e-04,-1.008075347061627471e-03,-8.713791491408100871e-04,-5.690803156480066672e-04,-1.563903018454338052e-04,2.900275370200486487e-04
-4.179690532358025575e-20,2.204934368799990195e-04,3.950302710373271753e-04,4.871846522916839267e-04,4.776231816995696604e-04,3.681342636660619614e-04,1.812898365599988233e-04,-4.419534270009174010e-05,-2.614541175775057227e-04,-4.251623153189308842e-04,-5.009404236197090386e-04,-4.725200398881934790e-04,-3.451903610431534836e-04,-1.448028717853968022e-04,8.747502818066159238e-05,3.035916240508320339e-04,4.585038531394921820e-04,5.195020184826016534e-04,4.730462927005229688e-04,3.276983774583636837e-04,1.125264307159976171e-04,-1.287142669794009769e-04,-3.464568627999422548e-04,-4.954564837053415357e-04,-5.441177214717656798e-04,-4.811054676847014680e-04,-3.178713052183736393e-04,-8.655073394738159258e-05,1.663761040497568010e-04,3.894052197571993114e-04,5.364434738475978241e-04,5.762512130238117616e-04,4.989723614217864665e-04,3.184051849608551289e-04,6.951521454187012383e-05,-1.983544047513038217e-04,-4.312512833020647586e-04,-5.814279313396184109e-04,-6.170422583376800703e-04,-5.287884506149004077e-04,-3.320975323574699577e-04,-6.441792014935389084e-05,2.219383423547768538e-04,4.700110749124537866e-04,6.294744367873890108e-04,6.667591778345775258e-04,5.719933845216540165e-04,3.613474285021213536e-04,7.426041999662330595e-05,-2.339714071664367970e-04,-5.028453785460092369e-04,-6.784899622439549824e-04,-7.243795466975394906e-04,-6.288087049585695072e-04,-4.076163977217322522e-04,-1.015601839503176213e-04,2.312227111063046487e-04,5.262671410045520774e-04,7.252420611989334734e-04,7.874183589348857353e-04,6.978991103977234952e-04,4.709667885826407190e-04,1.478257857126333578e-04,-2.109064952463010167e-04,-5.365865712416472214e-04,-7.656683782666541668e-04,-8.520568835253985833e-04,-7.762984488381754209e-04,-5.497897826040614886e-04,-2.131197285368923843e-04,1.712268598473739559e-04,5.304879689903478721e-04,7.954024981486120536e-04,9.135389321166061029e-04,8.596144671655969781e-04,6.407836381292233117e-04,2.958086955135726223e-04,-1.118220043205679659e-04,-5.056040496038698324e-04,-8.103923018498724110e-04,-9.667386288707956882e-04,-9.424576744632048560e-04,-7.391758355129629705e-04,-3.925428485894499127e-04,3.402600026083570100e-05,4.609789623032154826e-04,8.074923687524115674e-04,1.006789552517533800e-03,1.019008470103733568e-03,8.391390354034023542e-04,4.984552509866075525e-04,5.908290034401153843e-05,-3.973564401195348061e-04,-7.849463125758599598e-04,-1.029685132476272809e-03,-1.083641077928733333e-03,-9.343405364972099140e-04,-6.075507061306660876e-04,-1.628496294207211763e-04,3.172600885908780500e-04
-4.594955840260939302e-20,2.304267352547732903e-04,4.126918570830493587e-04,5.086471387122012142e-04,4.980975225934930820e-04,3.830219430033674410e-04,1.871980085250817016e-04,-4.869695910746670139e-05,-2.755007209199531576e-04,-4.457609221747580114e-04,-5.236035792812013300e-04,-4.922325799519582015e-04,-3.575025372724272249e-04,-1.468142103125947260e-04,9.645531438222942086e-05,3.218543033736131218e-04,4.822665725730382108e-04,5.436901511532665461e-04,4.923665158313405817e-04,3.377792042622292752e-04,1.108826954541569903e-04,-1.421018314096874886e-04,-3.690770788296498833e-04,-5.227411942419798833e-04,-5.703629493760996923e-04,-5.006542017539652133e-04,-3.263138443613495610e-04,-8.169076522962434854e-05,1.839968755863541719e-04,4.165427159091113414e-04,5.677517088328218851e-04,6.053352040625104100e-04,5.196855761420032284e-04,3.261293412617563016e-04,6.215885160343518723e-05,-2.198497216333560869e-04,-4.630119424598512523e-04,-6.173500172548798334e-04,-6.499656569984174365e-04,-5.519167906348656887e-04,-3.403832260823896091e-04,-5.563277636748839653e-05,2.466692741125011768e-04,5.063321730251808426e-04,6.705701463998891719e-04,7.046351412133218571e-04,5.990264840639306565e-04,3.718048186549974634e-04,6.548724053243911846e-05,-2.609373532827456536e-04,-5.433666317805035516e-04,-7.251292966004876895e-04,-7.682680102181185713e-04,-6.613294217123116608e-04,-4.220848177546596483e-04,-9.457504090578878803e-05,2.590270878921029909e-04,5.702270448854053703e-04,7.774465740627545772e-04,8.381361477465281871e-04,7.373919147892227808e-04,4.913517805022120204e-04,1.446319882818233123e-04,-2.377922010259478575e-04,-5.827789203383076759e-04,-8.229949172116619426e-04,-9.100063496136870551e-04,-8.239493084400066440e-04,-5.778650629246239508e-04,-2.157823269593762961e-04,1.951838999170173747e-04,5.772952902832548120e-04,8.568975848705532661e-04,9.785905347034266032e-04,9.161397927665938584e-04,6.779926415480867731e-04,3.062588840718854220e-04,-1.307505443358266371e-04,-5.511034904664257727e-04,-8.746249932980673398e-04,-1.038186034961542745e-03,-1.007988745391889297e-03,-7.864632851882017708e-04,-4.123825361457836227e-04,4.592882182225531304e-05,5.031022334774827446e-04,8.726570925742364610e-04,1.083379496518202621e-03,1.093043651525164471e-03,8.968328290135149216e-04,5.287868424052614893e-04,5.590446051832156162e-05,-4.340809815292044757e-04,-8.490193786819457290e-04,-1.109714674352477214e-03,-1.165068389708664217e-03,-1.002095828029053899e-03,-6.488512000937140438e-04,-1.696193256114079842e-04,3.468083350205506256e-04
-5.047738920830758457e-20,2.406779140973206636e-04,4.309049061311161243e-04,5.307470659235751171e-04,5.191213248966357373e-04,3.982148318180080073e-04,1.930690160267861308e-04,-5.359111276527004481e-05,-2.902164698342125384e-04,-4.671505509955499111e-04,-5.469839671562576593e-04,-5.123983919828646334e-04,-3.698664405010576128e-04,-1.484272942723092049e-04,1.062261406963638163e-04,3.411433395779485747e-04,5.070672045501510572e-04,5.686841053080836155e-04,5.120528665965799059e-04,3.476649849259921886e-04,1.084805004279447882e-04,-1.566863372300256532e-04,-3.931007700917597434e-04,-5.513419714798370105e-04,-5.975419601190195976e-04,-5.205230618674904636e-04,-3.343489199011325267e-04,-7.573057573362649902e-05,2.032260170479212975e-04,4.454931654862334797e-04,6.007124213797696097e-04,6.355577709682214745e-04,5.407558131563986294e-04,3.333068716261073467e-04,5.340817727908785421e-05,-2.433555469057253006e-04,-4.970306962157461633e-04,-6.553398937785177847e-04,-6.843440566701173081e-04,-5.755653936082833324e-04,-3.481016135901643751e-04,-4.524683707447955597e-05,2.737750626734325519e-04,5.453793987599895709e-04,7.142326701304211808e-04,7.444157692971669921e-04,6.269046277507515138e-04,3.818363898364065178e-04,5.504033521650273053e-05,-2.905629844002762603e-04,-5.870732847227377047e-04,-7.749010825301782613e-04,-8.146440234350851460e-04,-6.951988033431272165e-04,-4.364635865799306770e-04,-8.602031250449479515e-05,2.896477547787861570e-04,6.177756748406396277e-04,8.333768397803559703e-04,8.920326817967480330e-04,7.789090084006951168e-04,5.121908089595362265e-04,1.401811368168224842e-04,-2.674767430908849930e-04,-6.328533167993801931e-04,-8.846136850316415690e-04,-9.718873325300801322e-04,-8.744404394179304107e-04,-6.071343346747150836e-04,-2.177202851320407225e-04,2.217151277599497422e-04,6.281177160622471254e-04,9.231645251543889145e-04,1.048327331034707615e-03,9.764099036605372638e-04,7.172972226829452038e-04,3.167251088743668931e-04,-1.518077359486924821e-04,-6.005535181116088269e-04,-9.439668936704417607e-04,-1.115008213387088179e-03,-1.078193276287031091e-03,-8.368560864898312189e-04,-4.331533878023581291e-04,5.930237206460982330e-05,5.488955080014749606e-04,9.430832776547745482e-04,1.165909129327863218e-03,1.172636392970245441e-03,9.586840213119583948e-04,5.610867447562233002e-04,5.209524766334627419e-05,-4.739820397500083145e-04,-9.182962647404550134e-04,-1.196075174098081223e-03,-1.252827321077826196e-03,-1.075031346833715991e-03,-6.932131754939867795e-04,-1.767304639323118891e-04,3.788520815112215979e-04
-5.541252767416674479e-20,2.512436986706625638e-04,4.496618207246816466e-04,5.534709907526363156e-04,5.406742556597571390e-04,4.136861483145696334e-04,1.988722422151836767e-04,-5.890740069026361282e-05,-3.056235345308443217e-04,-4.893393528090178796e-04,-5.710706933555659065e-04,-5.329857739634672430e-04,-3.822322172776272957e-04,-1.495814181138749874e-04,1.168480312540904514e-04,3.615062743651144403e-04,5.329284161362605457e-04,5.944735141901738226e-04,5.320598354055616590e-04,3.572802206931306214e-04,1.052264886245275836e-04,-1.725617560443048560e-04,-4.186033373034419355e-04,-5.812984068265770413e-04,-6.256470587252909148e-04,-5.406542582094114304e-04,-3.418758164549806655e-04,-6.854299157270149273e-05,2.241940550678795253e-04,4.763649126529255723e-04,6.353887904787511092e-04,6.669212736146893977e-04,5.621198740603383518e-04,3.398168031245329154e-04,4.310395906865528026e-05,-2.690412752584785279e-04,-5.334554123899881055e-04,-6.954945538160930887e-04,-7.202023243886357179e-04,-5.996783028114611004e-04,-3.551220163416908917e-04,-3.307512855127031387e-05,3.034634301330815147e-04,5.873459779933179166e-04,7.606044899631686810e-04,7.861643055963812117e-04,6.555966417097421365e-04,3.913179901884597306e-04,4.272099819915837874e-05,-3.230888759387911939e-04,-6.342062454419073641e-04,-8.280033585154135444e-04,-8.636256058028786995e-04,-7.304306285731411398e-04,-4.506557238754533949e-04,-7.570120909610693739e-05,3.233465378256434675e-04,6.691981555219326519e-04,8.932918821520360398e-04,9.492943525590069945e-04,8.225287771941562501e-04,5.334366280843532782e-04,1.343041563866522652e-04,-3.002257485955060518e-04,-6.871288994905042817e-04,-9.508434621786125912e-04,-1.037962604622309597e-03,-9.279308339140586708e-04,-6.376215181697310807e-04,-2.188136574610802818e-04,2.510683531829633599e-04,6.832920688926725486e-04,9.945734498336196872e-04,1.123089346065914715e-03,1.040674401999751308e-03,7.588099855495271254e-04,3.271587596582235065e-04,-1.752002493103504163e-04,-6.542879409286216173e-04,-1.018824717362088340e-03,-1.197615948859614326e-03,-1.153414268048822029e-03,-8.905671149504345739e-04,-4.548966281394519547e-04,7.428975265592832492e-05,5.986668162601726031e-04,1.019194751880742955e-03,1.254846903535412070e-03,1.258218432889678063e-03,1.025010229862165353e-03,5.954988671181355104e-04,4.759488062624549432e-05,-5.173194755718559011e-04,-9.931958386054406170e-04,-1.289274483985336159e-03,-1.347426752859955243e-03,-1.153566331414894843e-03,-7.408890376105732936e-04,-1.842191815105527692e-04,4.135834303124791451e-04
-6.078976238227013763e-20,2.621188962848861937e-04,4.689514337783006089e-04,5.768007565215202675e-04,5.627308226186688222e-04,4.294043145761501602e-04,2.045734515353876063e-04,-6.467716595077747043e-05,-3.217435094486715478e-04,-5.123324855969012314e-04,-5.958477749413139618e-04,-5.539565729691500783e-04,-3.945432651594868900e-04,-1.502100626316320178e-04,1.283852017701299668e-04,3.829913150176239719e-04,5.598701019952019619e-04,6.210420152414683872e-04,5.523335571970789618e-04,3.665401034957488065e-04,1.010187596632450161e-04,-1.898281168479724456e-04,-4.456623743340687232e-04,-6.126476860751595924e-04,-6.546636514408725894e-04,-5.609795972261747343e-04,-3.487816496337745563e-04,-5.998910605493519023e-05,2.470405493848666667e-04,5.092707454934123712e-04,6.718427217680506772e-04,6.994209740764970561e-04,5.837026264469201246e-04,3.455233430821946306e-04,3.107184814841285162e-05,-2.970889450000650561e-04,-5.724416908053262757e-04,-7.379121690254483333e-04,-7.575594421112567724e-04,-6.241873674681683130e-04,-3.612971780477310796e-04,-1.891449926462947486e-05,3.359587107591480138e-04,6.324371921053289483e-04,8.098333081782138881e-04,8.299412345763551406e-04,6.850608330855572758e-04,4.001087651658530265e-04,2.831032619167143672e-05,-3.587759352855393168e-04,-6.850234212507509603e-04,-8.846448463666322379e-04,-9.153331622371296003e-04,-7.670321378777550684e-04,-4.645496489881067179e-04,-6.340251159926857817e-05,3.604082637511808848e-04,7.248014224304163457e-04,9.574676947498594621e-04,1.010116743554849341e-03,8.683292975697697556e-04,5.550319788771003546e-04,1.268136427205089015e-04,-3.363287028721310989e-04,-7.459504272245509821e-04,-1.022026252712809977e-03,-1.108511882866980653e-03,-9.845871821680741206e-04,-6.693474425253901792e-04,-2.189287943534088852e-04,2.835137815670648589e-04,7.431828489887638400e-04,1.071523058606335503e-03,1.203241377422454477e-03,1.109199641190729150e-03,8.026492134058986440e-04,3.375045054610926044e-04,-2.011531936825424469e-04,-7.126680671344273179e-04,-1.099637468055767418e-03,-1.286451867237423888e-03,-1.234020748227451737e-03,-9.478248601104217932e-04,-4.776556615200819918e-04,9.104618599991372210e-05,6.527490815359252496e-04,1.101449243052788837e-03,1.350698724746192967e-03,1.350256236692347995e-03,1.096155014418202008e-03,6.321794933758285474e-04,4.233916147287868347e-05,-5.643730776211292087e-04,-1.074170123604377544e-03,-1.389861541993573551e-03,-1.449417700937358005e-03,-1.238155886128814538e-03,-7.921543043253996162e-04,-1.921275030113035341e-04,4.512074121679598830e-04
-6.664675515761912914e-20,2.732961544854169383e-04,4.887585680941702827e-04,6.007129333893601510e-04,5.852597984813121858e-04,4.453324744797262859e-04,2.101344984887087573e-04,-7.093353140785639218e-05,-3.385971674822158646e-04,-5.361316188254927140e-04,-6.212934747194722579e-04,-5.752654690936718270e-04,-4.067356038739543961e-04,-1.502404854489152765e-04,1.409056500991163108e-04,4.056470612794733856e-04,5.879087713735135085e-04,6.483663905163610484e-04,5.728108552865419879e-04,3.753496445203405004e-04,9.574626186234055556e-05,-2.085917100943151582e-04,-4.743573972891627888e-04,-6.454238607097487028e-04,-6.845691673857624750e-04,-5.814192372230164154e-04,-3.549401832028172151e-04,-4.991738807113000985e-05,2.719145061456345182e-04,5.443277249697699204e-04,7.101340915492051348e-04,7.330438054765807876e-04,6.054155015390777278e-04,3.502743687746420363e-04,1.712113644197499487e-05,-3.276939772159472627e-04,-6.141529461474365187e-04,-7.826914780387529691e-04,-7.964272859056924008e-04,-6.490106095881976230e-04,-3.664614936047416618e-04,-2.542015365301383338e-06,3.715030079724864647e-04,6.808708796133883983e-04,8.620717957929706441e-04,8.758033066511992015e-04,7.152434443446312488e-04,4.080492912067123449e-04,1.156733671187542217e-05,-3.979069897261559656e-04,-7.398007508073836972e-04,-9.450452555965851726e-04,-9.698890054995024752e-04,-8.050028452916825443e-04,-4.780174669524570215e-04,-4.888659976135580629e-05,4.011426809442298247e-04,7.849157916578848246e-04,1.026198213227886170e-03,1.074704850896769604e-03,9.163877656844980710e-04,5.769083083028749828e-04,1.175020601781544933e-04,-3.761010035495622786e-04,-8.096902757168531655e-04,-1.098528920127685941e-03,-1.183832849736084995e-03,-1.044584112673524901e-03,-7.023292531420974706e-04,-2.179169886498432719e-04,3.193459410359874282e-04,8.081844563349387892e-04,1.154442805817525218e-03,1.289174808458965057e-03,1.182269874912334536e-03,8.489391531551855261e-04,3.476996388932222684e-04,-2.299116465072391163e-04,-7.760849015389305501e-04,-1.186878983631777526e-03,-1.381992939207385331e-03,-1.320409831981018186e-03,-1.008874693333625637e-03,-5.014763064758951663e-04,1.097398993525409809e-04,7.115020297315077617e-04,1.190341048313716451e-03,1.454010975703506642e-03,1.449253890708121582e-03,1.172490152524554175e-03,6.712985298420186438e-04,3.626003787212224238e-05,-6.154439377938703600e-04,-1.161706839332937984e-03,-1.498429697767972649e-03,-1.559396893828259240e-03,-1.329294207803525217e-03,-8.473099114122770040e-04,-2.005042876747102827e-04,4.919426177564333426e-04
-7.302427262294313122e-20,2.847656959433272471e-04,5.090635541979528569e-04,6.251782075389819820e-04,6.082235957858829435e-04,4.614279752122319171e-04,2.155130221300895037e-04,-7.771142066831339054e-05,-3.562041749224833923e-04,-5.607343784855234282e-04,-6.473795675012624642e-04,-5.968591958954571220e-04,-4.187372023607386523e-04,-1.495932982791316212e-04,1.544812230332605482e-04,4.295221726348148620e-04,6.170568484153679577e-04,6.764156086156359509e-04,5.934181940450198147e-04,3.836027382590399240e-04,8.928816201948118123e-05,-2.289652635224885264e-04,-5.047694960752764160e-04,-6.796570036434683004e-04,-7.153318462358433747e-04,-6.018803162504426669e-04,-3.602105498621699245e-04,-3.816274595516168638e-05,2.989747721910054478e-04,5.816569311848573606e-04,7.503198564080289625e-04,7.677669770280612328e-04,6.271548273286838525e-04,3.538997818710711636e-04,1.043433219478546243e-06,-3.610659243416249292e-04,-6.587604253769029604e-04,-8.299310439485241882e-04,-8.368092305060030557e-04,-6.740504017282677703e-04,-3.704290667974824490e-04,1.628676780231784525e-05,4.103574067234387569e-04,7.328779149860938872e-04,9.174772436281820659e-04,9.238024073890653423e-04,7.460769190677737396e-04,4.149595189068064219e-04,-7.773075584478190446e-06,-4.407884823349275953e-04,-7.988332740176770251e-04,-1.009435550716178539e-03,-1.027416773742003374e-03,-8.443331950089198821e-04,-4.909130735127758844e-04,-3.189130132641585576e-05,4.458865311571305872e-04,8.498966304697241122e-04,1.099796325178774422e-03,1.143273274168221101e-03,9.667798356359741212e-04,5.989843499259908492e-04,1.061397741908450394e-04,-4.198861838851412833e-04,-8.787505841215730246e-04,-1.180744932895291463e-03,-1.264242229274377535e-03,-1.108104425686267649e-03,-7.365797514423573500e-04,-2.156130019382854397e-04,3.588857664780053906e-04,8.787235856859105599e-04,1.243795251836478551e-03,1.381309556576319156e-03,1.260188491222626137e-03,8.978103208115475456e-04,3.576733717643142954e-04,-2.617422970324759560e-04,-8.449615093523764418e-04,-1.281060678737328809e-03,-1.484753184437851608e-03,-1.413008956204959065e-03,-1.073980253432186248e-03,-5.264070710010901018e-04,1.305530560347457675e-04,7.753142322211453458e-04,1.286403906902811294e-03,1.565373785650191283e-03,1.555756246179043666e-03,1.254418129390497648e-03,7.130408939374461652e-04,2.928560548177820507e-05,-6.708559005116673368e-04,-1.256332124487543733e-03,-1.615620304471466172e-03,-1.678010659775539502e-03,-1.427518115254033763e-03,-9.066847619541163871e-04,-2.094063166441740230e-04,5.360218223020818103e-04
-7.996643602419507803e-20,2.965150280974713603e-04,5.298417031062695745e-04,6.501607152922174882e-04,6.315775889886417411e-04,4.776418106627538336e-04,2.206621269184976257e-04,-8.504756308219332686e-05,-3.745827617976801535e-04,-5.861337261672897861e-04,-6.740705315934187279e-04,-6.186756928840697351e-04,-4.304672602970706515e-04,-1.481820334389513812e-04,1.691876529734080421e-04,4.546649665676038101e-04,6.473218749587483214e-04,7.051497579784114485e-04,6.140705331496793332e-04,3.911811595284342934e-04,8.151319616948375060e-05,-2.510680807593092495e-04,-5.369808949676606888e-04,-7.153722336726139538e-04,-7.469093768636360289e-04,-6.222554408288494959e-04,-3.644358702783921330e-04,-2.454554896829479251e-05,3.283904005890443765e-04,6.213831110154281702e-04,7.924530089344715813e-04,8.035563956000735079e-04,6.487999809508176790e-04,3.562097177977536534e-04,-1.738874021557968133e-05,-3.974292207436826976e-04,-7.064431445620439343e-04,-8.797283607151369905e-04,-8.786985571257314217e-04,-6.991914355549410124e-04,-3.729915820304251922e-04,3.783966509674329261e-05,4.528032392892594087e-04,7.887026542203083102e-04,9.762110989850049207e-04,9.739842502063082589e-04,7.774779581990743900e-04,4.206365076791111551e-04,-3.000235679082774966e-05,-4.877522807427761282e-04,-8.624362368416504119e-04,-1.078058171544615546e-03,-1.088040728120091968e-03,-8.850030449961527289e-04,-5.030700614019951349e-04,-1.212754692435161513e-05,4.950057825400591954e-04,9.201261336853795584e-04,1.178594916497154900e-03,1.216046371146085794e-03,1.019578855771996820e-03,6.211645527494496230e-04,9.247290406422859529e-05,-4.680583184298361932e-04,-9.535655617781059901e-04,-1.269096226761089879e-03,-1.350076921170302981e-03,-1.175339318451841791e-03,-7.721066610950261038e-04,-2.118334615318716698e-04,4.024828520649679120e-04,9.552618072429852397e-04,1.340078592544799224e-03,1.480096167549457137e-03,1.343279339357178167e-03,9.493998313466478489e-04,3.673460803773590140e-04,-2.969352113366522414e-04,-9.197555585128754530e-04,-1.382734499908578338e-03,-1.595286592667696400e-03,-1.512278302591393061e-03,-1.143424962726556117e-03,-5.524994760429974717e-04,1.536827333923323883e-04,8.446052890813402544e-04,1.390214090587288615e-03,1.685424564665305219e-03,1.670352335625002564e-03,1.342374863528080333e-03,7.576080609201243064e-04,2.134015962896477638e-05,-7.309570863619018572e-04,-1.358613452796244561e-03,-1.742126596972406061e-03,-1.805959150339676682e-03,-1.533410911049250388e-03,-9.706385467022053291e-04,-2.188995400475250296e-04,5.836925950891354341e-04
-8.752099073460080199e-20,3.085286254550222173e-04,5.510627304031833059e-04,6.756173180046710913e-04,6.552693803158034713e-04,4.939180250410607877e-04,2.255300508563614845e-04,-9.298047907358696084e-05,-3.937493416210073485e-04,-6.123172650244646398e-04,-7.013226587849480257e-04,-6.406431854162362776e-04,-4.418354430045986765e-04,-1.459127028521377050e-04,1.851045569617736119e-04,4.811229370477277745e-04,6.787056036905075645e-04,7.345188604413922665e-04,6.346700758020091399e-04,3.979534913265933322e-04,7.227900571112204939e-05,-2.750261319822908113e-04,-5.710744066640811812e-04,-7.525885909498189171e-04,-7.792473703350285413e-04,-6.424210233058782853e-04,-3.674417652257323699e-04,-8.870609785251548941e-06,3.603409756231970400e-04,6.636342086305720969e-04,8.365813574363074184e-04,8.403648819592385169e-04,6.702113426688968223e-04,3.569925999257814566e-04,-3.842343830915889361e-05,-4.370239260069435760e-04,-7.573877274167145277e-04,-9.321787853190290768e-04,-9.220766398174703527e-04,-7.242984591522719316e-04,-3.739159743871875267e-04,6.240985865642453227e-05,4.991434013271422694e-04,8.486033347542122716e-04,1.038438368447763436e-03,1.026386869304934252e-03,8.093453435396048010e-04,4.248519323590051753e-04,-5.544069883430289636e-05,-5.391576034917712739e-04,-9.309462271157886194e-04,-1.151167195064725472e-03,-1.151884913530249865e-03,-9.269799579840541474e-04,-5.142994085331385962e-04,1.072318565821977408e-05,5.488980352828898117e-04,9.960152108635350176e-04,1.262947952771181770e-03,1.293258369062099278e-03,1.074854991353965368e-03,6.433373438105775659e-04,7.622098097073667412e-05,-5.210246250675999247e-04,-1.034603966514017733e-03,-1.364035191299146216e-03,-1.441695195835810458e-03,-1.246488600501819517e-03,-8.089118147006762191e-04,-2.063751184075824740e-04,4.505178846090818374e-04,1.038298346669082111e-03,1.443829380421151600e-03,1.586018067605505415e-03,1.431888157712091734e-03,1.003851756901753562e-03,3.766284991292527941e-04,-3.358057257038511798e-04,-1.000962052599631887e-03,-1.492496109181348264e-03,-1.714190279590975790e-03,-1.618713426945099640e-03,-1.217513687679511137e-03,-5.798084356823547929e-04,1.793419464897749727e-04,9.198281599972179786e-04,1.502393726938079047e-03,1.814851824236390649e-03,1.793679085972508472e-03,1.436832691896358866e-03,8.052197877497117373e-04,1.234430713845249090e-05,-7.961214899776548068e-04,-1.469162753450314494e-03,-1.878697878224943425e-03,-1.944000929811533088e-03,-1.647606607779030039e-03,-1.039564865183396913e-03,-2.290605058663802577e-04,6.352178839468092903e-04
